repo_key,repo_url,true_label,true_label_normalized,method,top1_hit,top3_hit,top5_hit,pred_top1_category,pred_categories_top5,similarities_top5,effective_scores_top5,positions_top5,detected_domains,domain_boost,ai_pred_label,ai_top_probs,ai_alpha
skynetservices/skynet,https://github.com/skynetservices/skynet,게임 서버,게임 서버,ai_classifier_rerank,0,0,0,서버/백엔드,서버/백엔드 | 서버/백엔드 | 서버/백엔드 | 서버/백엔드 | 서버/백엔드,0.7670 | 0.7625 | 0.7612 | 0.7567 | 0.7558,0.7790 | 0.7745 | 0.7732 | 0.7687 | 0.7678,백엔드 개발자 | Endpoint연구실 [Server 개발자] | Server팀 백엔드 개발자 경력 채용 | 백엔드 개발자 | JAVA 개발자 SI/SM 4~7년차,,,게임 개발,게임 개발:0.1833 | 인공지능/머신러닝:0.1433 | 블록체인:0.1333 | 빅데이터 엔지니어:0.1267 | 모바일 앱:0.1200,0.1
apache/dolphinscheduler,https://github.com/apache/dolphinscheduler,게임 서버,게임 서버,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션 | 서버/백엔드,0.8583 | 0.8448 | 0.8242 | 0.8236 | 0.8213,0.8583 | 0.8448 | 0.8242 | 0.8236 | 0.8213,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | S/W 개발 (사원 ~ 선임) | Linux System Engineer | 서버/백엔드 개발자 채용 (경력1년~4년),,,,,
apache/dolphinscheduler,https://github.com/apache/dolphinscheduler,게임 서버,게임 서버,domain_rerank,0,0,0,서버/백엔드,서버/백엔드 | SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8213 | 0.8583 | 0.8448 | 0.8242 | 0.8236,0.8713 | 0.8583 | 0.8448 | 0.8242 | 0.8236,서버/백엔드 개발자 채용 (경력1년~4년) | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | S/W 개발 (사원 ~ 선임) | Linux System Engineer,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | DevOps/인프라 | 빅데이터 엔지니어 | ML/AI | 블록체인,0.05,,,
apache/dolphinscheduler,https://github.com/apache/dolphinscheduler,게임 서버,게임 서버,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | 서버/백엔드 | SW/솔루션 | SW/솔루션,0.8583 | 0.8448 | 0.8213 | 0.8242 | 0.8236,0.8583 | 0.8448 | 0.8353 | 0.8242 | 0.8236,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 서버/백엔드 개발자 채용 (경력1년~4년) | S/W 개발 (사원 ~ 선임) | Linux System Engineer,,,DevOps/시스템 엔지니어,DevOps/시스템 엔지니어:0.3100 | 프론트엔드:0.1567 | 게임 개발:0.1467 | 서버/백엔드:0.1400 | 블록체인:0.1167,0.1
bitnami-labs/sealed-secrets,https://github.com/bitnami-labs/sealed-secrets,게임 서버,게임 서버,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | 프론트엔드 | 서버/백엔드,0.8468 | 0.8180 | 0.8143 | 0.8139 | 0.8093,0.8468 | 0.8180 | 0.8143 | 0.8139 | 0.8093,L4-L7 스위치 가상화 솔루션 개발 경력 | GitLab 솔루션 엔지니어 | 이리온 C++ 어플리케이션 개발자(서울) | 프론트엔드 개발자 | 서버/백엔드 개발자 채용 (경력1년~4년),,,,,
bitnami-labs/sealed-secrets,https://github.com/bitnami-labs/sealed-secrets,게임 서버,게임 서버,domain_rerank,0,0,0,프론트엔드,프론트엔드 | 서버/백엔드 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8139 | 0.8093 | 0.8468 | 0.8180 | 0.8143,0.8639 | 0.8593 | 0.8468 | 0.8180 | 0.8143,프론트엔드 개발자 | 서버/백엔드 개발자 채용 (경력1년~4년) | L4-L7 스위치 가상화 솔루션 개발 경력 | GitLab 솔루션 엔지니어 | 이리온 C++ 어플리케이션 개발자(서울),웹 프론트엔드 | 서버/백엔드 | DevOps/인프라 | 게임 개발 | ML/AI | 모바일 앱 | 블록체인,0.05,,,
bitnami-labs/sealed-secrets,https://github.com/bitnami-labs/sealed-secrets,게임 서버,게임 서버,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | 서버/백엔드 | 프론트엔드 | SW/솔루션 | SW/솔루션,0.8468 | 0.8093 | 0.8139 | 0.8180 | 0.8143,0.8468 | 0.8380 | 0.8343 | 0.8180 | 0.8143,L4-L7 스위치 가상화 솔루션 개발 경력 | 서버/백엔드 개발자 채용 (경력1년~4년) | 프론트엔드 개발자 | GitLab 솔루션 엔지니어 | 이리온 C++ 어플리케이션 개발자(서울),,,서버/백엔드,서버/백엔드:0.2867 | 프론트엔드:0.2033 | DevOps/시스템 엔지니어:0.1567 | 빅데이터 엔지니어:0.1200 | 블록체인:0.0967,0.1
zeromq/libzmq,https://github.com/zeromq/libzmq,게임 서버,게임 서버,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | 프론트엔드 | devops/시스템 엔지니어,0.8490 | 0.8449 | 0.8316 | 0.8178 | 0.8165,0.8490 | 0.8449 | 0.8316 | 0.8178 | 0.8165,L4-L7 스위치 가상화 솔루션 개발 경력 | GitLab 솔루션 엔지니어 | 이리온 C++ 어플리케이션 개발자(서울) | 프론트엔드 개발자 | SRE/DevOps Engineer,,,,,
zeromq/libzmq,https://github.com/zeromq/libzmq,게임 서버,게임 서버,domain_rerank,0,0,0,프론트엔드,프론트엔드 | devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8178 | 0.8165 | 0.8490 | 0.8449 | 0.8316,0.8678 | 0.8665 | 0.8490 | 0.8449 | 0.8316,프론트엔드 개발자 | SRE/DevOps Engineer | L4-L7 스위치 가상화 솔루션 개발 경력 | GitLab 솔루션 엔지니어 | 이리온 C++ 어플리케이션 개발자(서울),서버/백엔드 | DevOps/인프라 | 웹 프론트엔드 | ML/AI | 모바일 앱,0.05,,,
zeromq/libzmq,https://github.com/zeromq/libzmq,게임 서버,게임 서버,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | 프론트엔드 | devops/시스템 엔지니어 | SW/솔루션,0.8490 | 0.8449 | 0.8178 | 0.8165 | 0.8316,0.8490 | 0.8449 | 0.8431 | 0.8338 | 0.8316,L4-L7 스위치 가상화 솔루션 개발 경력 | GitLab 솔루션 엔지니어 | 프론트엔드 개발자 | SRE/DevOps Engineer | 이리온 C++ 어플리케이션 개발자(서울),,,프론트엔드,프론트엔드:0.2533 | 서버/백엔드:0.1867 | DevOps/시스템 엔지니어:0.1733 | 빅데이터 엔지니어:0.1367 | 블록체인:0.1033,0.1
akka/akka,https://github.com/akka/akka,게임 서버,게임 서버,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | 프론트엔드 | devops/시스템 엔지니어 | SW/솔루션,0.8465 | 0.8462 | 0.8193 | 0.8174 | 0.8152,0.8465 | 0.8462 | 0.8193 | 0.8174 | 0.8152,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 프론트엔드 개발자 | SRE/DevOps Engineer | 이리온 C++ 어플리케이션 개발자(서울),,,,,
akka/akka,https://github.com/akka/akka,게임 서버,게임 서버,domain_rerank,0,0,0,프론트엔드,프론트엔드 | devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8193 | 0.8174 | 0.8465 | 0.8462 | 0.8152,0.8693 | 0.8674 | 0.8465 | 0.8462 | 0.8152,프론트엔드 개발자 | SRE/DevOps Engineer | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울),게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | 빅데이터 엔지니어 | 도구 개발 | 모바일 앱 | DevOps/인프라,0.05,,,
akka/akka,https://github.com/akka/akka,게임 서버,게임 서버,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | 프론트엔드 | devops/시스템 엔지니어 | SW/솔루션,0.8465 | 0.8462 | 0.8193 | 0.8174 | 0.8152,0.8465 | 0.8462 | 0.8359 | 0.8311 | 0.8152,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 프론트엔드 개발자 | SRE/DevOps Engineer | 이리온 C++ 어플리케이션 개발자(서울),,,서버/백엔드,서버/백엔드:0.2200 | 게임 개발:0.1767 | 프론트엔드:0.1667 | DevOps/시스템 엔지니어:0.1367 | 빅데이터 엔지니어:0.1167,0.1
etcd-io/etcd,https://github.com/etcd-io/etcd,게임 서버,게임 서버,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | 프론트엔드 | devops/시스템 엔지니어,0.8386 | 0.8374 | 0.8211 | 0.8085 | 0.8078,0.8386 | 0.8374 | 0.8211 | 0.8085 | 0.8078,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울) | 프론트엔드 개발자 | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년),,,,,
etcd-io/etcd,https://github.com/etcd-io/etcd,게임 서버,게임 서버,domain_rerank,0,0,0,프론트엔드,프론트엔드 | devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8085 | 0.8078 | 0.8386 | 0.8374 | 0.8211,0.8585 | 0.8578 | 0.8386 | 0.8374 | 0.8211,프론트엔드 개발자 | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년) | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울),게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | DevOps/인프라 | 블록체인 | 빅데이터 엔지니어 | 모바일 앱,0.05,,,
etcd-io/etcd,https://github.com/etcd-io/etcd,게임 서버,게임 서버,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | 프론트엔드 | devops/시스템 엔지니어 | SW/솔루션,0.8386 | 0.8374 | 0.8085 | 0.8078 | 0.8211,0.8386 | 0.8374 | 0.8322 | 0.8224 | 0.8211,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 프론트엔드 개발자 | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년) | 이리온 C++ 어플리케이션 개발자(서울),,,서버/백엔드,서버/백엔드:0.2433 | 프론트엔드:0.2367 | DevOps/시스템 엔지니어:0.1467 | 빅데이터 엔지니어:0.1367 | 블록체인:0.0867,0.1
kubernetes/kubernetes,https://github.com/kubernetes/kubernetes,devops/시스템 엔지니어,devops/시스템 엔지니어,faiss_only,1,1,1,devops/시스템 엔지니어,devops/시스템 엔지니어 | SW/솔루션 | 서버/백엔드 | SW/솔루션 | devops/시스템 엔지니어,0.8354 | 0.8348 | 0.8283 | 0.8271 | 0.8252,0.8354 | 0.8348 | 0.8283 | 0.8271 | 0.8252,[DC파트] 인프라 엔지니어 시스템 운영자 | S/W 개발 (사원 ~ 선임) | 백엔드 개발/서버 운영 (10년이상) | L4-L7 스위치 가상화 솔루션 개발 경력 | [개발] 임베디드 시스템 프로그래머,,,,,
kubernetes/kubernetes,https://github.com/kubernetes/kubernetes,devops/시스템 엔지니어,devops/시스템 엔지니어,domain_rerank,1,1,1,devops/시스템 엔지니어,devops/시스템 엔지니어 | 서버/백엔드 | devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션,0.8354 | 0.8283 | 0.8252 | 0.8348 | 0.8271,0.8854 | 0.8783 | 0.8752 | 0.8348 | 0.8271,[DC파트] 인프라 엔지니어 시스템 운영자 | 백엔드 개발/서버 운영 (10년이상) | [개발] 임베디드 시스템 프로그래머 | S/W 개발 (사원 ~ 선임) | L4-L7 스위치 가상화 솔루션 개발 경력,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | DevOps/인프라 | 블록체인 | 빅데이터 엔지니어 | 도구 개발 | 모바일 앱,0.05,,,
kubernetes/kubernetes,https://github.com/kubernetes/kubernetes,devops/시스템 엔지니어,devops/시스템 엔지니어,ai_classifier_rerank,1,1,1,devops/시스템 엔지니어,devops/시스템 엔지니어 | devops/시스템 엔지니어 | SW/솔루션 | 서버/백엔드 | SW/솔루션,0.8354 | 0.8252 | 0.8348 | 0.8283 | 0.8271,0.8677 | 0.8576 | 0.8348 | 0.8326 | 0.8271,[DC파트] 인프라 엔지니어 시스템 운영자 | [개발] 임베디드 시스템 프로그래머 | S/W 개발 (사원 ~ 선임) | 백엔드 개발/서버 운영 (10년이상) | L4-L7 스위치 가상화 솔루션 개발 경력,,,DevOps/시스템 엔지니어,DevOps/시스템 엔지니어:0.3233 | 게임 개발:0.1600 | 블록체인:0.1600 | 프론트엔드:0.1300 | 빅데이터 엔지니어:0.1033,0.1
hashicorp/terraform,https://github.com/hashicorp/terraform,devops/시스템 엔지니어,devops/시스템 엔지니어,faiss_only,0,1,1,SW/솔루션,SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | iOS | devops/시스템 엔지니어,0.8687 | 0.8466 | 0.8356 | 0.8230 | 0.8211,0.8687 | 0.8466 | 0.8356 | 0.8230 | 0.8211,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | [DC파트] 인프라 엔지니어 시스템 운영자 | ADC(L4-L7 스위치) 애플리케이션 개발 | SRE/DevOps Engineer,,,,,
hashicorp/terraform,https://github.com/hashicorp/terraform,devops/시스템 엔지니어,devops/시스템 엔지니어,domain_rerank,1,1,1,devops/시스템 엔지니어,devops/시스템 엔지니어 | iOS | devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션,0.8356 | 0.8230 | 0.8211 | 0.8687 | 0.8466,0.8856 | 0.8730 | 0.8711 | 0.8687 | 0.8466,[DC파트] 인프라 엔지니어 시스템 운영자 | ADC(L4-L7 스위치) 애플리케이션 개발 | SRE/DevOps Engineer | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | DevOps/인프라 | 모바일 앱,0.05,,,
hashicorp/terraform,https://github.com/hashicorp/terraform,devops/시스템 엔지니어,devops/시스템 엔지니어,ai_classifier_rerank,1,1,1,devops/시스템 엔지니어,devops/시스템 엔지니어 | SW/솔루션 | devops/시스템 엔지니어 | SW/솔루션 | iOS,0.8356 | 0.8687 | 0.8211 | 0.8466 | 0.8230,0.8739 | 0.8687 | 0.8594 | 0.8466 | 0.8253,[DC파트] 인프라 엔지니어 시스템 운영자 | GitLab 솔루션 엔지니어 | SRE/DevOps Engineer | L4-L7 스위치 가상화 솔루션 개발 경력 | ADC(L4-L7 스위치) 애플리케이션 개발,,,DevOps/시스템 엔지니어,DevOps/시스템 엔지니어:0.3833 | 게임 개발:0.1500 | 프론트엔드:0.1267 | 블록체인:0.1167 | 빅데이터 엔지니어:0.0900,0.1
ansible/ansible,https://github.com/ansible/ansible,devops/시스템 엔지니어,devops/시스템 엔지니어,faiss_only,0,0,1,SW/솔루션,SW/솔루션 | SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | SW/솔루션,0.8061 | 0.7993 | 0.7969 | 0.7944 | 0.7932,0.8061 | 0.7993 | 0.7969 | 0.7944 | 0.7932,S/W 개발 (사원 ~ 선임) | WEBFRONT-K GUI 개발 | LLM Platform Engineer | [개발] 임베디드 시스템 프로그래머 | Solution팀 SW 개발,,,,,
ansible/ansible,https://github.com/ansible/ansible,devops/시스템 엔지니어,devops/시스템 엔지니어,domain_rerank,1,1,1,devops/시스템 엔지니어,devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.7944 | 0.8061 | 0.7993 | 0.7969 | 0.7932,0.8444 | 0.8061 | 0.7993 | 0.7969 | 0.7932,[개발] 임베디드 시스템 프로그래머 | S/W 개발 (사원 ~ 선임) | WEBFRONT-K GUI 개발 | LLM Platform Engineer | Solution팀 SW 개발,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | DevOps/인프라 | 빅데이터 엔지니어 | 모바일 앱 | 블록체인,0.05,,,
ansible/ansible,https://github.com/ansible/ansible,devops/시스템 엔지니어,devops/시스템 엔지니어,ai_classifier_rerank,0,1,1,SW/솔루션,SW/솔루션 | devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8061 | 0.7944 | 0.7993 | 0.7969 | 0.7932,0.8061 | 0.8031 | 0.7993 | 0.7969 | 0.7932,S/W 개발 (사원 ~ 선임) | [개발] 임베디드 시스템 프로그래머 | WEBFRONT-K GUI 개발 | LLM Platform Engineer | Solution팀 SW 개발,,,게임 개발,게임 개발:0.3400 | 블록체인:0.1500 | 모바일 앱:0.1233 | 프론트엔드:0.1000 | 인공지능/머신러닝:0.0933,0.1
prometheus/prometheus,https://github.com/prometheus/prometheus,devops/시스템 엔지니어,devops/시스템 엔지니어,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | 프론트엔드 | 프론트엔드 | SW/솔루션,0.8307 | 0.8122 | 0.8105 | 0.7992 | 0.7983,0.8307 | 0.8122 | 0.8105 | 0.7992 | 0.7983,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 프론트엔드 개발자 | 프론트엔드 개발자 | WEBFRONT-K GUI 개발,,,,,
prometheus/prometheus,https://github.com/prometheus/prometheus,devops/시스템 엔지니어,devops/시스템 엔지니어,domain_rerank,0,0,0,프론트엔드,프론트엔드 | 프론트엔드 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8105 | 0.7992 | 0.8307 | 0.8122 | 0.7983,0.8605 | 0.8492 | 0.8307 | 0.8122 | 0.7983,프론트엔드 개발자 | 프론트엔드 개발자 | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | WEBFRONT-K GUI 개발,웹 프론트엔드 | 서버/백엔드 | ML/AI | 게임 개발 | 모바일 앱 | DevOps/인프라 | 블록체인 | 빅데이터 엔지니어,0.05,,,
prometheus/prometheus,https://github.com/prometheus/prometheus,devops/시스템 엔지니어,devops/시스템 엔지니어,ai_classifier_rerank,0,0,0,프론트엔드,프론트엔드 | 프론트엔드 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8105 | 0.7992 | 0.8307 | 0.8122 | 0.7983,0.8505 | 0.8392 | 0.8307 | 0.8122 | 0.7983,프론트엔드 개발자 | 프론트엔드 개발자 | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | WEBFRONT-K GUI 개발,,,프론트엔드,프론트엔드:0.4000 | DevOps/시스템 엔지니어:0.1600 | 블록체인:0.1500 | 빅데이터 엔지니어:0.0933 | 서버/백엔드:0.0933,0.1
grafana/grafana,https://github.com/grafana/grafana,devops/시스템 엔지니어,devops/시스템 엔지니어,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | 프론트엔드 | SW/솔루션 | 프론트엔드 | iOS,0.8204 | 0.8136 | 0.8087 | 0.7975 | 0.7912,0.8204 | 0.8136 | 0.8087 | 0.7975 | 0.7912,GitLab 솔루션 엔지니어 | 프론트엔드 개발자 | L4-L7 스위치 가상화 솔루션 개발 경력 | 프론트엔드 개발자 | ADC(L4-L7 스위치) 애플리케이션 개발,,,,,
grafana/grafana,https://github.com/grafana/grafana,devops/시스템 엔지니어,devops/시스템 엔지니어,domain_rerank,0,0,0,프론트엔드,프론트엔드 | 프론트엔드 | iOS | SW/솔루션 | SW/솔루션,0.8136 | 0.7975 | 0.7912 | 0.8204 | 0.8087,0.8636 | 0.8475 | 0.8412 | 0.8204 | 0.8087,프론트엔드 개발자 | 프론트엔드 개발자 | ADC(L4-L7 스위치) 애플리케이션 개발 | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | 모바일 앱 | DevOps/인프라 | 블록체인 | 빅데이터 엔지니어 | 도구 개발,0.05,,,
grafana/grafana,https://github.com/grafana/grafana,devops/시스템 엔지니어,devops/시스템 엔지니어,ai_classifier_rerank,0,0,0,프론트엔드,프론트엔드 | SW/솔루션 | 프론트엔드 | SW/솔루션 | iOS,0.8136 | 0.8204 | 0.7975 | 0.8087 | 0.7912,0.8360 | 0.8204 | 0.8199 | 0.8087 | 0.7929,프론트엔드 개발자 | GitLab 솔루션 엔지니어 | 프론트엔드 개발자 | L4-L7 스위치 가상화 솔루션 개발 경력 | ADC(L4-L7 스위치) 애플리케이션 개발,,,DevOps/시스템 엔지니어,DevOps/시스템 엔지니어:0.3400 | 프론트엔드:0.2233 | 게임 개발:0.1400 | 서버/백엔드:0.1000 | 블록체인:0.0900,0.1
helm/helm,https://github.com/helm/helm,devops/시스템 엔지니어,devops/시스템 엔지니어,faiss_only,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | 서버/백엔드 | iOS | SW/솔루션,0.8434 | 0.8165 | 0.8011 | 0.7967 | 0.7962,0.8434 | 0.8165 | 0.8011 | 0.7967 | 0.7962,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 서버/백엔드 개발자 채용 (경력1년~4년) | ADC(L4-L7 스위치) 애플리케이션 개발 | 이리온 C++ 어플리케이션 개발자(서울),,,,,
helm/helm,https://github.com/helm/helm,devops/시스템 엔지니어,devops/시스템 엔지니어,domain_rerank,0,0,0,서버/백엔드,서버/백엔드 | iOS | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8011 | 0.7967 | 0.8434 | 0.8165 | 0.7962,0.8511 | 0.8467 | 0.8434 | 0.8165 | 0.7962,서버/백엔드 개발자 채용 (경력1년~4년) | ADC(L4-L7 스위치) 애플리케이션 개발 | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울),게임 개발 | 웹 프론트엔드 | 서버/백엔드 | DevOps/인프라 | ML/AI | 모바일 앱,0.05,,,
helm/helm,https://github.com/helm/helm,devops/시스템 엔지니어,devops/시스템 엔지니어,ai_classifier_rerank,0,0,0,SW/솔루션,SW/솔루션 | SW/솔루션 | 서버/백엔드 | iOS | SW/솔루션,0.8434 | 0.8165 | 0.8011 | 0.7967 | 0.7962,0.8434 | 0.8165 | 0.8114 | 0.7977 | 0.7962,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 서버/백엔드 개발자 채용 (경력1년~4년) | ADC(L4-L7 스위치) 애플리케이션 개발 | 이리온 C++ 어플리케이션 개발자(서울),,,DevOps/시스템 엔지니어,DevOps/시스템 엔지니어:0.4000 | 프론트엔드:0.1733 | 블록체인:0.1633 | 서버/백엔드:0.1033 | 빅데이터 엔지니어:0.0967,0.1
argoproj/argo-cd,https://github.com/argoproj/argo-cd,devops/시스템 엔지니어,devops/시스템 엔지니어,faiss_only,0,1,1,SW/솔루션,SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | 프론트엔드 | SW/솔루션,0.8647 | 0.8346 | 0.8289 | 0.8191 | 0.8190,0.8647 | 0.8346 | 0.8289 | 0.8191 | 0.8190,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | [DC파트] 인프라 엔지니어 시스템 운영자 | 프론트엔드 개발자 | Linux System Engineer,,,,,
argoproj/argo-cd,https://github.com/argoproj/argo-cd,devops/시스템 엔지니어,devops/시스템 엔지니어,domain_rerank,1,1,1,devops/시스템 엔지니어,devops/시스템 엔지니어 | 프론트엔드 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8289 | 0.8191 | 0.8647 | 0.8346 | 0.8190,0.8789 | 0.8691 | 0.8647 | 0.8346 | 0.8190,[DC파트] 인프라 엔지니어 시스템 운영자 | 프론트엔드 개발자 | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | Linux System Engineer,게임 개발 | 웹 프론트엔드 | 서버/백엔드 | ML/AI | DevOps/인프라 | 빅데이터 엔지니어 | 도구 개발 | 모바일 앱 | 블록체인,0.05,,,
argoproj/argo-cd,https://github.com/argoproj/argo-cd,devops/시스템 엔지니어,devops/시스템 엔지니어,ai_classifier_rerank,0,1,1,SW/솔루션,SW/솔루션 | devops/시스템 엔지니어 | 프론트엔드 | SW/솔루션 | SW/솔루션,0.8647 | 0.8289 | 0.8191 | 0.8346 | 0.8190,0.8647 | 0.8606 | 0.8454 | 0.8346 | 0.8190,GitLab 솔루션 엔지니어 | [DC파트] 인프라 엔지니어 시스템 운영자 | 프론트엔드 개발자 | L4-L7 스위치 가상화 솔루션 개발 경력 | Linux System Engineer,,,DevOps/시스템 엔지니어,DevOps/시스템 엔지니어:0.3167 | 프론트엔드:0.2633 | 블록체인:0.1167 | 게임 개발:0.1100 | 서버/백엔드:0.1000,0.1
fluxcd/flux2,https://github.com/fluxcd/flux2,devops/시스템 엔지니어,devops/시스템 엔지니어,faiss_only,0,1,1,SW/솔루션,SW/솔루션 | SW/솔루션 | devops/시스템 엔지니어 | devops/시스템 엔지니어 | SW/솔루션,0.8531 | 0.8294 | 0.8186 | 0.8149 | 0.8113,0.8531 | 0.8294 | 0.8186 | 0.8149 | 0.8113,GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 개발자(devops/시스템엔지니어) 채용 (경력1년~4년) | [DC파트] 인프라 엔지니어 시스템 운영자 | 이리온 C++ 어플리케이션 개발자(서울),,,,,
fluxcd/flux2,https://github.com/fluxcd/flux2,devops/시스템 엔지니어,devops/시스템 엔지니어,domain_rerank,1,1,1,devops/시스템 엔지니어,devops/시스템 엔지니어 | devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8186 | 0.8149 | 0.8531 | 0.8294 | 0.8113,0.8686 | 0.8649 | 0.8531 | 0.8294 | 0.8113,개발자(devops/시스템엔지니어) 채용 (경력1년~4년) | [DC파트] 인프라 엔지니어 시스템 운영자 | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울),웹 프론트엔드 | 서버/백엔드 | DevOps/인프라 | 게임 개발 | ML/AI | 모바일 앱,0.05,,,
fluxcd/flux2,https://github.com/fluxcd/flux2,devops/시스템 엔지니어,devops/시스템 엔지니어,ai_classifier_rerank,1,1,1,devops/시스템 엔지니어,devops/시스템 엔지니어 | devops/시스템 엔지니어 | SW/솔루션 | SW/솔루션 | SW/솔루션,0.8186 | 0.8149 | 0.8531 | 0.8294 | 0.8113,0.8586 | 0.8549 | 0.8531 | 0.8294 | 0.8113,개발자(devops/시스템엔지니어) 채용 (경력1년~4년) | [DC파트] 인프라 엔지니어 시스템 운영자 | GitLab 솔루션 엔지니어 | L4-L7 스위치 가상화 솔루션 개발 경력 | 이리온 C++ 어플리케이션 개발자(서울),,,DevOps/시스템 엔지니어,DevOps/시스템 엔지니어:0.4000 | 프론트엔드:0.1767 | 블록체인:0.1700 | 빅데이터 엔지니어:0.1067 | 서버/백엔드:0.0833,0.1
