repo_key,repo_url,python_ratio,java_ratio,javascript_ratio,typescript_ratio,kotlin_ratio,dart_ratio,swift_ratio,csharp_ratio,cpp_ratio,html_ratio,css_ratio,go_ratio,php_ratio,ruby_ratio,solidity_ratio,has_spring,has_fastapi,has_django,has_flask,has_express,has_nestjs,has_react,has_nextjs,has_vue,has_flutter,has_react_native,has_unity,has_unreal,has_pytorch,has_tensorflow,has_yolo,has_opencv,has_streamlit,has_docker,has_kubernetes,has_aws,has_terraform,has_github_actions,has_jenkins,has_solidity,kw_backend,kw_api,kw_database,kw_auth,kw_orm,kw_frontend,kw_ui,kw_seo,kw_ai,kw_model,kw_cv,kw_data,kw_devops,kw_container,kw_cloud,kw_monitoring,kw_mobile,kw_flutter,kw_kotlin,kw_swift,kw_game,kw_blockchain,profile_text_len,profile_token_count,profile_keyword_count,github_score,total_valid_loc,total_evidence_loc,total_commits_analyzed,has_tests,has_cicd,has_deployment,readme_has_image,test_ratio,source_file_count,avg_loc_per_file,readme_len,label
flutter/flutter,https://github.com/flutter/flutter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,133,27,5,20.0,0.0,0.0,0.0,1,1,1,1,0.4493192133131619,13881.0,0.0,1500,크로스플랫폼 앱
facebook/react-native,https://github.com/facebook/react-native,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,159,31,4,20.0,0.0,0.0,0.0,1,1,1,0,0.2879924953095685,6396.0,0.0,1500,크로스플랫폼 앱
dotnet/maui,https://github.com/dotnet/maui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,131,27,4,20.0,0.0,0.0,0.0,1,1,1,0,0.7111511998657493,23836.0,0.0,1500,크로스플랫폼 앱
ionic-team/ionic-framework,https://github.com/ionic-team/ionic-framework,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,132,27,3,20.0,0.0,0.0,0.0,1,1,1,1,0.8944072554523861,9262.0,0.0,1500,크로스플랫폼 앱
tauri-apps/tauri,https://github.com/tauri-apps/tauri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,129,27,6,15.0,0.0,0.0,0.0,1,1,1,1,0.12452350698856417,787.0,0.0,1500,크로스플랫폼 앱
electron/electron,https://github.com/electron/electron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,86,18,3,10.0,0.0,0.0,0.0,0,1,1,1,0.02100300042863266,2333.0,0.0,1500,크로스플랫폼 앱
appium/appium,https://github.com/appium/appium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,109,24,4,20.0,0.0,0.0,0.0,1,1,1,1,0.42016806722689076,476.0,0.0,1500,크로스플랫폼 앱
nativescript/nativescript,https://github.com/nativescript/nativescript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,138,28,4,15.0,0.0,0.0,0.0,1,1,1,1,0.12173038229376258,1988.0,0.0,1500,크로스플랫폼 앱
apache/cordova,https://github.com/apache/cordova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,110,23,3,15.0,0.0,0.0,0.0,1,1,1,0,0.05555555555555555,18.0,0.0,1500,크로스플랫폼 앱
expo/expo,https://github.com/expo/expo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,166,32,4,15.0,0.0,0.0,0.0,1,1,1,1,0.17062026663328536,15977.0,0.0,1500,크로스플랫폼 앱
zephyrproject-rtos/zephyr,https://github.com/zephyrproject-rtos/zephyr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,134,27,3,20.0,0.0,0.0,0.0,1,1,1,0,0.20773175882428996,46406.0,0.0,1500,HW/임베디드
espressif/esp-idf,https://github.com/espressif/esp-idf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,142,28,5,15.0,0.0,0.0,0.0,1,1,1,1,0.1661421530787958,16841.0,0.0,1500,HW/임베디드
arduino/Arduino,https://github.com/arduino/Arduino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,94,21,4,20.0,0.0,0.0,0.0,1,1,1,1,0.2609308885754584,709.0,0.0,1500,HW/임베디드
RIOT-OS/RIOT,https://github.com/RIOT-OS/RIOT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,114,25,5,20.0,0.0,0.0,0.0,1,1,1,1,0.2409427833763638,12007.0,0.0,1500,HW/임베디드
raspberrypi/linux,https://github.com/raspberrypi/linux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,77,16,4,10.0,0.0,0.0,0.0,0,1,1,1,0.01994016333791542,61835.0,0.0,1082,HW/임베디드
micropython/micropython,https://github.com/micropython/micropython,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,88,20,3,20.0,0.0,0.0,0.0,1,1,1,1,0.39769601100412655,5816.0,0.0,1500,HW/임베디드
ARMmbed/mbed-os,https://github.com/ARMmbed/mbed-os,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,109,24,4,15.0,0.0,0.0,0.0,1,1,1,1,0.07163818401519075,17379.0,0.0,1500,HW/임베디드
PlatformIO/platformio-core,https://github.com/PlatformIO/platformio-core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,90,20,3,15.0,0.0,0.0,0.0,1,1,1,0,0.18584070796460178,339.0,0.0,1500,HW/임베디드
MarlinFirmware/Marlin,https://github.com/MarlinFirmware/Marlin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,88,20,2,15.0,0.0,0.0,0.0,1,1,1,0,0.05376972530683811,3422.0,0.0,1500,HW/임베디드
Klipper3d/klipper,https://github.com/Klipper3d/klipper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,88,20,3,15.0,0.0,0.0,0.0,1,1,1,1,0.05104305370616955,2253.0,0.0,667,HW/임베디드
SeleniumHQ/selenium,https://github.com/SeleniumHQ/selenium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,147,28,5,20.0,0.0,0.0,0.0,1,1,1,1,0.2530022389578669,4913.0,0.0,1500,QA 엔지니어
cypress-io/cypress,https://github.com/cypress-io/cypress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,157,30,4,20.0,0.0,0.0,0.0,1,1,1,1,0.48511354079058033,5945.0,0.0,1254,QA 엔지니어
microsoft/playwright,https://github.com/microsoft/playwright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,2,2.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,1500,QA 엔지니어
karatelabs/karate,https://github.com/karatelabs/karate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,2,2.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,927,QA 엔지니어
rest-assured/rest-assured,https://github.com/rest-assured/rest-assured,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,1,2.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,1500,QA 엔지니어
gauge/gauge,https://github.com/gauge/gauge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,8,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,QA 엔지니어
apache/jmeter,https://github.com/apache/jmeter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,7,4,2.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,1500,QA 엔지니어
RobotFramework/RobotFramework,https://github.com/RobotFramework/RobotFramework,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,2.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1500,QA 엔지니어
allure-framework/allure2,https://github.com/allure-framework/allure2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,2.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,1500,QA 엔지니어
postgres/postgres,https://github.com/postgres/postgres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,4,3,2.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,816,DBA
